Symbol,Security Name
JOHNPHARMA.BO,Johnson Pharmacare Ltd
GAIL.BO,Gail (India) Ltd
VAIBHAVGBL.BO,Vaibhav Global Ltd
TRESCON.BO,Trescon Ltd
GUJSTATFIN.BO,Gujarat State Financial Corporation
JKPAPER.BO,JK Paper Ltd
SAREGAMA.BO,Saregama India Ltd
MINOLTAF.BO,Minolta Finance Ltd
OMKARPH.BO,Omkar Pharmachem Ltd
MADRASFERT.BO,Madras Fertilizers Ltd
ADROITINFO.BO,Adroit Infotech Ltd
CYBERTECH.BO,CyberTech Systems and Software Ltd
ICICIBANK.BO,ICICI Bank Ltd
CYIENT.BO,Cyient Ltd
ENGINERSIN.BO,Engineers India Ltd
DHANBANK.BO,Dhanlaxmi Bank Ltd
GMDCLTD.BO,Gujarat Mineral Development Corporation Ltd
GAYATRI.BO,Gayatri Sugars Ltd
INDUSINDBK.BO,Indusind Bank Ltd
ITDC.BO,India Tourism Development Corporation Ltd
J&KBANK.BO,Jammu & Kashmir Bank Ltd
CUB.BO,City Union Bank Ltd
ARCHIES.BO,Archies Ltd
AXISBANK.BO,AXIS Bank Ltd
HBSL.BO,HB Stockholdings Ltd
SIELFNS.BO,Siel Financial Services Ltd
SOUTHBANK.BO,South Indian Bank Ltd
ENERGYDEV.BO,Energy Development Company Ltd
SONATSOFTW.BO,Sonata Software Ltd
BENGALT.BO,Bengal Tea & Fabrics Ltd
NATIONALUM.BO,National Aluminium Company Ltd
INDNIPPON.BO,India Nippon Electricals Ltd
NSIL.BO,Nalwa Sons Investments Ltd
APARINDS.BO,Apar Industries Ltd
TCIIND.BO,TCI Industries Ltd
ACCELYA.BO,Accelya Solutions India Ltd
ORCHASP.BO,Orchasp Ltd
QUINTEGRA.BO,Quintegra Solutions Ltd
LANDMARC.BO,Landmarc Leisure Corporation Ltd
HCLTECH.BO,HCL Technologies Ltd
TCFCFINQ.BO,TCFC Finance Ltd
GEOJITFSL.BO,Geojit Financial Services Ltd
JINDALSTEL.BO,Jindal Steel & Power Ltd
BLBLIMITED.BO,BLB Ltd
GLENMARK.BO,Glenmark Pharmaceuticals Ltd
WOCKPHARMA.BO,Wockhardt Ltd
INTEGHIT.BO,Integrated Hitech Ltd
KJMCCORP.BO,KJMC Corporate Advisors (India) Ltd
INDSWFTLAB.BO,Ind-Swift Laboratories Ltd
MELSTAR.BO,Melstar Information Technologies Ltd
GEPIL.BO,GE Power India Ltd
SHREERAMA.BO,Shree Rama Multi-Tech Ltd
MAHLIFE.BO,Mahindra Lifespace Developers Ltd
GROARC.BO,Groarc Industries India Ltd
VAARAD.BO,Vaarad Ventures Ltd
ZYDUSLIFE.BO,Zydus Lifesciences Ltd
SHIVACEM.BO,Shiva Cement Ltd
CINEVISTA.BO,Cinevista Ltd
INTENTECH.BO,Intense Technologies Ltd
DANLAW.BO,Danlaw Technologies India Ltd
AJANTPHARM.BO,Ajanta Pharma Ltd
HBPOR.BO,HB Portfolio Ltd
HBESD.BO,HB Estate Developers Ltd
AMBICAAGAR.BO,Ambica Agarbathies & Aroma Industries Ltd
COMPUSOFT.BO,Compucom Software Ltd
OMNIAX.BO,Omni AXs Software Ltd
IZMO.BO,IZMO Ltd
TVSMOTOR.BO,TVS Motor Company Ltd
SOFTSOL.BO,Softsol India Ltd
ACLGATI.BO,Allcargo Gati Ltd
SUBEXLTD.BO,Subex Ltd
TCI.BO,Transport Corporation of India Ltd
PADMALAYAT.BO,Padmalaya Telefilms Ltd
AKSHOPTFBR.BO,Aksh Optifibre Ltd
VIRGOGLOB.BO,Virgo Global Ltd
PICTUREHS.BO,Picturehouse Media Ltd
TRIVENI.BO,Triveni Engineering & Industries Ltd
MUKTAARTS.BO,Mukta Arts Ltd
NAGPI.BO,Nagpur Power & Industries Ltd
DSSL.BO,Dynacons Systems & Solutions Ltd
PNBGILTS.BO,PNB Gilts Ltd
BCG.BO,Brightcom Group Ltd
RAMCOIND.BO,Ramco Industries Ltd
RAMCOSYS.BO,Ramco Systems Ltd
TTML.BO,Tata Teleservices (Maharashtra) Ltd
VIRINCHI.BO,Virinchi Ltd
WEPSOLN.BO,WEP Solutions Ltd
STLTECH.BO,Sterlite Technologies Ltd
TIPSMUSIC.BO,Tips Music Ltd
MRO-TEK.BO,MRO-TEK Realty Ltd
UNIVARTS.BO,Universal Arts Ltd
FIRSTFIN.BO,First Fintec Ltd
BABA.BO,Baba Arts Ltd
BALAJITELE.BO,Balaji Telefilms Ltd
TYCHE.BO,Tyche Industries Ltd
CALSOFT.BO,California Software Company Ltd
PNC.BO,Pritish Nandy Communications Ltd
IOB.BO,Indian Overseas Bank
VALECHAENG.BO,Valecha Engineering Ltd
TAJGVK.BO,Taj Gvk Hotels & Resorts Ltd
OPTOCIRCUI.BO,Opto Circuits (India) Ltd
CREATIVEYE.BO,Creative Eye Ltd
AXISCADES.BO,Axiscades Technologies Ltd
KONNDOR.BO,Konndor Industries Ltd
UMESLTD.BO,Usha Martin Education & Solutions Ltd
BSOFT.BO,Birlasoft Ltd
USGTECH.BO,USG Tech Solutions Ltd
7TEC.BO,Saven Technologies Ltd
AVANTEL.BO,Avantel Ltd
MOSCHIP.BO,Moschip Technologies Ltd
MEGASOFT.BO,Megasoft Ltd
TRANSCOR.BO,Transcorp International Ltd
VISESHINFO.BO,Visesh Infotecnics Ltd
CEREBRAINT.BO,Cerebra Integrated Technologies Ltd
NEXTMEDIA.BO,Next Mediaworks Ltd
SMARTLINK.BO,Smartlink Holdings Ltd
GODREJCP.BO,Godrej Consumer Products Ltd
GENUSPRIME.BO,Genus Prime Infra Ltd
BFUTILITIE.BO,BF Utilities Ltd
UNITDSPR.BO,United Spirits Ltd
SANINFRA.BO,Sanmit Infra Ltd
OLECTRA.BO,Olectra Greentech Ltd
MPSLTD.BO,MPS Ltd
CERA.BO,Cera Sanitaryware Ltd
TSPIRITUAL.BO,T Spiritual World Ltd
BHARTIARTL.BO,Bharti Airtel Ltd
SHALIWIR.BO,Shalimar Wires Industries Ltd
COMPINFO.BO,Compuage Infocom Ltd
GULPOLY.BO,Gulshan Polyols Ltd
PONNIERODE.BO,Ponni Sugars (Erode) Ltd
PNB.BO,Punjab National Bank
OFSS.BO,Oracle Financial Services Software Ltd
HAZOOR.BO,Hazoor Multi Projects Ltd
KAMAHOLD.BO,Kama Holdings Ltd
MPFSL.BO,Mather and Platt Fire Systems Ltd
APTECHT.BO,Aptech Ltd
UNIONBANK.BO,Union Bank of India
UBL.BO,United Breweries Ltd
NOIDATOLL.BO,Noida Toll Bridge Company Ltd
GRANULES.BO,Granules India Ltd
CANBK.BO,Canara Bank
BLIL.BO,Balmer Lawrie Investments Ltd
POKARNA.BO,Pokarna Ltd
DIVISLAB.BO,Divis Laboratories Ltd
ASTRAMICRO.BO,Astra Microwave Products Ltd
RADICO.BO,Radico Khaitan Ltd
MARUTI.BO,Maruti Suzuki India Ltd
RAJPALAYAM.BO,Rajapalayam Mills Ltd
NAVINFLUOR.BO,Navin Fluorine International Ltd
UCOBANK.BO,UCO Bank
BAGFILMS.BO,B.A.G. Films and Media Ltd
JSL.BO,Jindal Stainless Ltd
SUPRAJIT.BO,Suprajit Engineering Ltd
TVSELECT.BO,TVS Electronics Ltd
IGL.BO,Indraprastha Gas Ltd
TVTODAY.BO,TV Today Network Ltd
PALREDTEC.BO,Palred Technologies Ltd
PETRONET.BO,Petronet LNG Ltd
BIOCON.BO,Biocon Ltd
PTC.BO,PTC India Ltd
MAHABANK.BO,Bank of Maharashtra
RKFORGE.BO,Ramkrishna Forgings Ltd
DATAMATICS.BO,Datamatics Global Services Ltd
NDTV.BO,New Delhi Television Ltd
STAR.BO,Strides Pharma Science Ltd
JPASSOCIAT.BO,Jaiprakash Associates Ltd
ULTRACEMCO.BO,UltraTech Cement Ltd
UNOMINDA.BO,UNO Minda Ltd
TCS.BO,Tata Consultancy Services Ltd
COFORGE.BO,Coforge Ltd
GULFPETRO.BO,GP Petroleums Ltd
CENTURYPLY.BO,Century Plyboards (India) Ltd
WELENT.BO,Welspun Enterprises Ltd
NTPC.BO,NTPC Ltd
SALSTEEL.BO,S.A.L. Steel Ltd
JBMA.BO,JBM Auto Ltd
BHARATIDIL.BO,Bharati Defence and Infrastructure Ltd
DWARKESH.BO,Dwarikesh Sugar Industries Ltd
INDOCO.BO,Indoco Remedies Ltd
VIPCLOTHNG.BO,VIP Clothing Ltd
IMPEXFERRO.BO,Impex Ferro Tech Ltd
XCHANGING.BO,Xchanging Solutions Ltd
JETAIRWAYS.BO,Jet Airways (India) Ltd
MORARJEE.BO,Morarjee Textiles Ltd
JINDALPHOT.BO,Jindal Photo Ltd
POCL.BO,Pondy Oxides & Chemicals Ltd
JPPOWER.BO,Jaiprakash Power Ventures Ltd
3IINFOLTD.BO,3i Infotech Ltd
MBECL.BO,McNally Bharat Engineering Company Ltd
GOKEX.BO,Gokaldas Exports Ltd
ALLDIGI.BO,Alldigi Tech Ltd
IIFL.BO,IIFL Finance Ltd
MANGALAM.BO,Mangalam Drugs & Organics Ltd
SHOPERSTOP.BO,Shoppers Stop Ltd
CYBERMEDIA.BO,Cyber Media India Ltd
NDL.BO,Nandan Denim Ltd
JSWHL.BO,JSW Holdings Ltd
JKCEMENT.BO,JK Cement Ltd
BEEYU.BO,Beeyu Overseas Ltd
UNIPLY.BO,Uniply Industries Ltd
YESBANK.BO,Yes Bank Ltd
NECLIFE.BO,Nectar Lifesciences Ltd
MSPL.BO,MSP Steel & Power Ltd
SPLIL.BO,SPL Industries Ltd
KTKBANK.BO,Karnataka Bank Ltd
MCLEODRUSS.BO,Mcleod Russel India Ltd
FACORALL.BO,Facor Alloys Ltd
EON.BO,Eon Electric Ltd
VIVIMEDLAB.BO,Vivimed Labs Ltd
RML.BO,Rane (Madras) Ltd
HTMEDIA.BO,HT Media Ltd
SASKEN.BO,Sasken Technologies Ltd
RAJVIR.BO,Rajvir Industries Ltd
FCSSOFT.BO,FCS Software Solutions Ltd
SUZLON.BO,Suzlon Energy Ltd
AURIONPRO.BO,Aurionpro Solutions Ltd
RENUKA.BO,Shree Renuka Sugars Ltd
KMSUGAR.BO,K M Sugar Mills Ltd
BASML.BO,Bannari Amman Spinning Mills Ltd
BRFL.BO,Bombay Rayon Fashions Ltd
AIAENG.BO,AIA Engineering Ltd
EKC.BO,Everest Kanto Cylinder Ltd
KERNEX.BO,Kernex Microsystems India Ltd
REPRO.BO,Repro India Ltd
PVRINOX.BO,PVR Inox Ltd
RMCL.BO,Radha Madhav Corporation Ltd
PUNJLLOYD.BO,Punj Lloyd Ltd
ASMS.BO,Bartronics India Ltd
CELEBRITY.BO,Celebrity Fashions Ltd
EDUCOMP.BO,Educomp Solutions Ltd
NITINSPIN.BO,Nitin Spinners Ltd
ROHLTD.BO,Royal Orchid Hotels Ltd
ENIL.BO,Entertainment Network (India) Ltd
CELLA.BO,Cella Space Ltd
GSPL.BO,Gujarat State Petronet Ltd
JAGRAN.BO,Jagran Prakashan Ltd
DYNPRO.BO,Dynemic Products Ltd
GVKPIL.BO,GVK Power & Infrastructure Ltd
SADBHAV.BO,Sadbhav Engineering Ltd
RCOM.BO,Reliance Communications Ltd
SAKUMA.BO,Sakuma Exports Ltd
KEC.BO,KEC International Ltd
GITANJALI.BO,Gitanjali Gems Ltd
GILLANDERS.BO,Gillanders Arbuthnot & Company Ltd
INDOTECH.BO,Indo Tech Transformers Ltd
PRATIBHA.BO,Pratibha Industries Ltd
BLKASHYAP.BO,B. L. Kashyap and Sons Ltd
M&MFIN.BO,Mahindra & Mahindra Financial Services Ltd
VISASTEEL.BO,Visa Steel Ltd
NITCO.BO,Nitco Ltd
MPDL.BO,MPDL Ltd
SOLARINDS.BO,Solar Industries India Ltd
GALLANTT.BO,Gallantt Ispat Ltd
MALUPAPER.BO,Malu Paper Mills Ltd
UTTAMSUGAR.BO,Uttam Sugar Mills Ltd
SGL.BO,STL Global Ltd
KKCL.BO,Kewal Kiran Clothing Ltd
SUNTV.BO,Sun TV Network Ltd
GPIL.BO,Godawari Power and Ispat Ltd
RSYSTEMS.BO,R Systems International Ltd
EMKAY.BO,Emkay Global Financial Services Ltd
TICL.BO,Twamev Construction And Infrastructure Ltd
LOKESHMACH.BO,Lokesh Machines Ltd
KAMDHENU.BO,Kamdhenu Ltd
PAUSHAKLTD.BO,Paushak Ltd
GTNTEX.BO,GTN Textiles Ltd
INDICAP.BO,Inditrade Capital Ltd
UNITY.BO,Unity Infraprojects Ltd
PFOCUS.BO,Prime Focus Ltd
ALLCARGO.BO,Allcargo Logistics Ltd
EASUNREYRL.BO,Easun Reyrolle Ltd
GMRAIRPORT.BO,GMR Airports Ltd
TECHM.BO,Tech Mahindra Ltd
CIEINDIA.BO,CIE Automotive India Ltd
VOLTAMP.BO,Voltamp Transformers Ltd
ATLANTAA.BO,Atlantaa Ltd
HOVS.BO,HOV Services Ltd
ACE.BO,Action Construction Equipment Ltd
GEECEE.BO,GeeCee Ventures Ltd
RICHAIND.BO,Richa Industries Ltd
GAYAPROJ.BO,Gayatri Projects Ltd
FIEMIND.BO,Fiem Industries Ltd
JHS.BO,JHS Svendgaard Laboratories Ltd
DCBBANK.BO,DCB Bank Ltd
GLOBALVECT.BO,Global Vectra Helicorp Ltd
INSPIRISYS.BO,Inspirisys Solutions Ltd
GTLINFRA.BO,GTL Infrastructure Ltd
SHIVAMAUTO.BO,Shivam Autotech Ltd
NAUKRI.BO,Info Edge (India) Ltd
TORNTPOWER.BO,Torrent Power Ltd
PARSVNATH.BO,Parsvnath Developers Ltd
SUTLEJTEX.BO,Sutlej Textiles and Industries Ltd
LTFOODS.BO,LT Foods Ltd
SOBHA.BO,Sobha Ltd
RUCHIRA.BO,Ruchira Papers Ltd
TANLA.BO,Tanla Platforms Ltd
ZEEMEDIA.BO,Zee Media Corporation Ltd
SITINET.BO,Siti Networks Ltd
LUMAXTECH.BO,Lumax Auto Technologies Ltd
AUTOIND.BO,Autoline Industries Ltd
NETWORK18.BO,Network 18 Media & Investments Ltd
HUBTOWN.BO,Hubtown Ltd
CTE.BO,Cambridge Technology Enterprises Ltd
TIIL.BO,Technocraft Industries (India) Ltd
REDINGTON.BO,Redington Ltd
AICHAMP.BO,AI Champdany Industries Ltd
CINELINE.BO,Cineline India Ltd
PGIL.BO,Pearl Global Industries Ltd
FSL.BO,Firstsource Solutions Ltd
PFC.BO,Power Finance Corporation Ltd
AHLUCONT.BO,Ahluwalia Contracts (India) Ltd
TFL.BO,Transwarranty Finance Ltd
CANDC.BO,C & C Constructions Ltd
INDIANB.BO,Indian Bank
SMSPHARMA.BO,SMS Pharmaceuticals Ltd
ORIENTALTL.BO,Oriental Trimex Ltd
ELAND.BO,E-Land Apparel Ltd
INDUSFILA.BO,Indus Fila Ltd
IDEA.BO,Vodafone Idea Ltd
EUROCERA.BO,Euro Ceramics Ltd
JAGJANANI.BO,Jagjanani Textiles Ltd
RAJTV.BO,Raj Television Network Ltd
PAGEIND.BO,Page Industries Ltd
AMDIND.BO,AMD Industries Ltd
LEHAR.BO,Lehar Footwears Ltd
ASTRAL.BO,Astral Ltd
ABHISHEK.BO,Abhishek Corporation Ltd
EMBDL.BO,Embassy Developments Ltd
CAMLINFINE.BO,Camlin Fine Sciences Ltd
ICRA.BO,ICRA Ltd
DISHTV.BO,Dish TV India Ltd
SAHYADRI.BO,Sahyadri Industries Ltd
SRHHYPOLTD.BO,Sree Rayalaseema Hi-Strength Hypo Ltd
FORTIS.BO,Fortis Healthcare Ltd
TGBHOTELS.BO,TGB Banquets and Hotels Ltd
HILTON.BO,Hilton Metal Forging Ltd
DELTACORP.BO,Delta Corp Ltd
MICEL.BO,MIC Electronics Ltd
INSECTICID.BO,Insecticides (India) Ltd
MCDHOLDING.BO,McDowell Holdings Ltd
ASAHISONG.BO,Asahi Songwon Colors Ltd
NITINFIRE.BO,Nitin Fire Protection Industries Ltd
HARYNACAP.BO,Haryana Capfin Ltd
TIMETECHNO.BO,Time Technoplast Ltd
HGS.BO,Hinduja Global Solutions Ltd
NELCAST.BO,Nelcast Ltd
QUINTEGRA.BO,Quintegra Solutions Ltd
V2RETAIL.BO,V2 Retail Ltd
DLF.BO,DLF Ltd
TARMAT.BO,Tarmat Ltd
ANKITMETAL.BO,Ankit Metal & Power Ltd
CELESTIAL.BO,Celestial Biolabs Ltd
SPARC.BO,Sun Pharma Advanced Research Company Ltd
HDIL.BO,Housing Development and Infrastructure Ltd
ADSL.BO,Allied Digital Services Ltd
ALPA.BO,Alpa Laboratories Ltd
SSLEL.BO,Sir Shadi Lal Enterprises Ltd
OMAXE.BO,Omaxe Ltd
REFEX.BO,Refex Industries Ltd
CENTRALBK.BO,Central Bank of India
SELMC.BO,SEL Manufacturing Company Ltd
NTL.BO,Neueon Towers Ltd
ASIANTILES.BO,Asian Granito India Ltd
KPRMILL.BO,K.P.R. Mill Limited
TAKE.BO,Take Solutions Ltd
PURVA.BO,Puravankara Ltd
MOTILALOFS.BO,Motilal Oswal Financial Services Ltd
VTMLTD.BO,VTM Ltd
INDOWIND.BO,Indowind Energy Ltd
NAGREEKCAP.BO,Nagreeka Capital & Infrastructure Ltd
MAGNUM.BO,Magnum Ventures Ltd
POWERGRID.BO,Power Grid Corporation of India Ltd
KSCL.BO,Kaveri Seed Company Ltd
PAISALO.BO,Paisalo Digital Ltd
CCCL.BO,Consolidated Construction Consortium Ltd
SUPREMEINF.BO,Supreme Infrastructure India Ltd
MAANALU.BO,Maan Aluminium Ltd
IL&FSENGG.BO,IL&FS Engineering and Construction Company Ltd
PARLEIND.BO,Parle Industries Ltd
ARCOTECH.BO,Arcotech Ltd
RELIGARE.BO,Religare Enterprises Ltd
BVCL.BO,Barak Valley Cements Ltd
RATHIBAR.BO,Rathi Bars Ltd
ADANIPORTS.BO,Adani Ports and Special Economic Zone Ltd
EDELWEISS.BO,Edelweiss Financial Services Ltd
RGL.BO,Renaissance Global Ltd
KOLTEPATIL.BO,Kolte-Patil Developers Ltd
KAUSHALYA.BO,Kaushalya Infrastructure Development Corporation Ltd
JYOTHYLAB.BO,Jyothy Labs Ltd
ECLERX.BO,eClerx Services Ltd
TARIL.BO,Transformers and Rectifiers (India) Ltd
BRIGADE.BO,Brigade Enterprises Ltd
BGRENERGY.BO,BGR Energy Systems Ltd
BURNPUR.BO,Burnpur Cement Ltd
MANAKSIA.BO,Manaksia Ltd
PORWAL.BO,Porwal Auto Components Ltd
PPAP.BO,PPAP Automotive Ltd
ARIES.BO,Aries Agro Ltd
KUANTUM.BO,Kuantum Papers Ltd
RPOWER.BO,Reliance Power Ltd
JKIL.BO,J. Kumar Infraprojects Ltd
CORDSCABLE.BO,Cords Cable Industries Ltd
KNRCON.BO,KNR Constructions Ltd
ONMOBILE.BO,OnMobile Global Ltd
SEPC.BO,SEPC Ltd
BANG.BO,Bang Overseas Ltd
IRB.BO,IRB Infrastructure Developers Ltd
TULSI.BO,Tulsi Extrusions Ltd
GSS.BO,GSS Infotech Ltd
NAHARCAP.BO,Nahar Capital and Financial Services Ltd
VGUARD.BO,V-Guard Industries Ltd
RECLTD.BO,REC Ltd
GOKAKTEX.BO,Gokak Textiles Ltd
AJRINFRA.BO,AJR Infra And Tolling Ltd
DHANI.BO,Dhani Services Ltd
TITAGARH.BO,Titagarh Rail Systems Ltd
KIRIINDUS.BO,Kiri Industries Ltd
BIRLAMONEY.BO,Aditya Birla Money Ltd
TELOGICA.BO,Telogica Ltd
JAIBALAJI.BO,Jai Balaji Industries Ltd
BAJAJ-AUTO.BO,Bajaj Auto Ltd
BAJAJFINSV.BO,Bajaj Finserv Ltd
GOKUL.BO,Gokul Refoils & Solvent Ltd
RPGLIFE.BO,RPG Life Sciences Ltd
SENSEX1.BO,Kotak S&P BSE Sensex ETF
NIRAJ.BO,Niraj Cement Structurals Ltd
RBL.BO,Rane Brake Lining Ltd
RANEENGINE.BO,Rane Engine Valve Ltd
BAFNAPH.BO,Bafna Pharmaceuticals Ltd
METKORE.BO,Metkore Alloys & Industries Ltd
MVL.BO,MVL Ltd
CHLLTD.BO,CHL Ltd
SEJALLTD.BO,Sejal Glass Ltd
ARCHIDPLY.BO,Archidply Industries Ltd
KSK.BO,KSK Energy Ventures Ltd
LOTUSEYE.BO,Lotus Eye Hospital And Institute Ltd
SOMICONVEY.BO,Somi Conveyor Beltings Ltd
LGBFORGE.BO,LGB Forge Ltd
LPDC.BO,Landmark Property Development Company Ltd
SICAGEN.BO,Sicagen India Ltd
NUTEK.BO,Nu Tek India Ltd
RMMIL.BO,Resurgere Mines & Minerals India Ltd
SIMPLXMIL.BO,Simplex Mills Company Ltd
SIMPLXPAP.BO,Simplex Papers Ltd
20MICRONS.BO,20 Microns Ltd
ZFCVINDIA.BO,ZF Commercial Vehicle Control Systems India Ltd
ALKALI.BO,Alkali Metals Ltd
ISGEC.BO,ISGEC Heavy Engineering Ltd
IMFA.BO,Indian Metals & Ferro Alloys Ltd
TPHQ.BO,Teamo Productions HQ Ltd
VEDAVAAG.BO,VEDAVAAG Systems Ltd
MANJEERA.BO,Manjeera Constructions Ltd
MOLDTKPAC.BO,Mold-Tek Packaging Ltd
MHRIL.BO,Mahindra Holidays & Resorts India Ltd
EXCEL.BO,Excel Realty N Infra Ltd
ROML.BO,Raj Oil Mills Ltd
BENGALASM.BO,Bengal & Assam Company Ltd
ADANIPOWER.BO,Adani Power Ltd
NHPC.BO,NHPC Ltd
PEIL.BO,Premier Energy and Infrastructure Ltd
SURYAAMBA.BO,Suryaamba Spinning Mills Ltd
JINDCOT.BO,Jindal Cotex Ltd
GLOBUSSPR.BO,Globus Spirits Ltd
OIL.BO,Oil India Ltd
SWANDEF.BO,Swan Defence And Heavy Industries Ltd
BTTL.BO,Bhilwara Technical Textiles Ltd
EUROMULTI.BO,Euro Multivision Ltd
SPSL.BO,Shree Precoated Steels Ltd
EXPLEOSOL.BO,Expleo Solutions Ltd
RTNPOWER.BO,RattanIndia Power Ltd
DEN.BO,Den Networks Ltd
ASTEC.BO,Astec Lifesciences Ltd
DLINKINDIA.BO,D-Link (India) Ltd
JSWENERGY.BO,JSW Energy Ltd
YUNIKM.BO,Yunik Managing Advisors Ltd
GODREJPROP.BO,Godrej Properties Ltd
DBCORP.BO,D. B. Corp Ltd
MBLINFRA.BO,MBL Infrastructure Ltd
JUBLFOOD.BO,Jubilant FoodWorks Ltd
VASCONEQ.BO,Vascon Engineers Ltd
THANGAMAYL.BO,Thangamayil Jewellery Ltd
DBREALTY.BO,Valor Estate Ltd
EMMBI.BO,Emmbi Industries Ltd
HATHWAY.BO,Hathway Cable & Datacom Ltd
ARSSINFRA.BO,ARSS Infrastructure Projects Ltd
TEXMOPIPES.BO,Texmo Pipes and Products Ltd
SUNDARAM.BO,Sundaram Multi Pap Ltd
COROENGG.BO,Coromandel Engineering Company Ltd
ROSSELLIND.BO,Rossell India Ltd
MANINFRA.BO,Man Infraconstruction Ltd
TAMBOLIIN.BO,Tamboli Industries Ltd
DQE.BO,DQ Entertainment (International) Ltd
IL&FSTRANS.BO,IL&FS Transportation Networks Ltd
PERSISTENT.BO,Persistent Systems Ltd
ISFT.BO,Intrasoft Technologies Ltd
GOENKA.BO,Goenka Diamond & Jewels Ltd
KCPSUGIND.BO,KCP Sugar & Industries Corporation Ltd
KECL.BO,Kirloskar Electric Company Ltd
TALWALKARS.BO,Talwalkars Better Value Fitness Ltd
SATCH.BO,Satchmo Holdings Ltd
TARAPUR.BO,Tarapur Transformers Ltd
GBGLOBAL.BO,GB Global Ltd
SJVN.BO,SJVN Ltd
JPINFRATEC.BO,Jaypee Infratech Ltd
EMAMIPAP.BO,Emami Paper Mills Ltd
KRITINUT.BO,Kriti Nutrients Ltd
GKB.BO,GKB Ophthalmics Ltd
TECHNOFAB.BO,Technofab Engineering Ltd
HMVL.BO,Hindustan Media Ventures Ltd
EMAMIREAL.BO,Emami Realty Ltd
AHLWEST.BO,Asian Hotels (West) Ltd
AHLEAST.BO,Asian Hotels (East) Ltd
BAJAJCON.BO,Bajaj Consumer Care Ltd
PRAKASHSTL.BO,Prakash Steelage Ltd
GPPL.BO,Gujarat Pipavav Port Ltd
WELINV.BO,Welspun Investments and Commercials Ltd
INDOSOLAR.BO,Indosolar Ltd
SASTASUNDR.BO,Sastasundar Ventures Ltd
CPCAP.BO,CP Capital Ltd
EROSMEDIA.BO,Eros International Media Ltd
RAMKY.BO,Ramky Infrastructure Ltd
GREENPOWER.BO,Orient Green Power Company Ltd
CANTABIL.BO,Cantabil Retail India Ltd
SEATV.BO,Sea TV Network Ltd
WABAG.BO,VA Tech Wabag Ltd
BEDMUTHA.BO,Bedmutha Industries Ltd
ASHOKA.BO,Ashoka Buildcon Ltd
JWL.BO,Jupiter Wagons Ltd
OBEROIRLTY.BO,Oberoi Realty Ltd
PRESTIGE.BO,Prestige Estates Projects Ltd
SHAH.BO,Shah Metacorp Ltd
COALINDIA.BO,Coal India Ltd
GRAVITA.BO,Gravita India Ltd
RPPINFRA.BO,R P P Infra Projects Ltd
MOIL.BO,Moil Ltd
ZEELEARN.BO,Zee Learn Ltd
KTIL.BO,Kesar Terminals & Infrastructure Ltd
A2ZINFRA.BO,A2Z Infra Engineering Ltd
KIRLOSENG.BO,Kirloskar Oil Engines Ltd
RKDL.BO,Ravi Kumar Distilleries Ltd
PSB.BO,Punjab & Sind Bank
FMNL.BO,Future Market Networks Ltd
SURANASOL.BO,Surana Solar Ltd
SHEKHAWATI.BO,Shekhawati Industries Ltd
KICL.BO,Kalyani Investment Company Ltd
BFINVEST.BO,BF Investment Ltd
SUMMITSEC.BO,Summit Securities Ltd
INOVSYNTH.BO,Innovassynth Investments Ltd
STEL.BO,STEL Holdings Ltd
OMKARCHEM.BO,Omkar Speciality Chemicals Ltd
BILENERGY.BO,Bil Energy Systems Ltd
TEXRAIL.BO,Texmaco Rail & Engineering Ltd
INDTERRAIN.BO,Indian Terrain Fashions Ltd
FCL.BO,Fineotex Chemical Ltd
DHUNINV.BO,Dhunseri Investments Ltd
ZENTEC.BO,ZEN Technologies Ltd
LOVABLE.BO,Lovable Lingerie Ltd
PFS.BO,PTC India Financial Services Ltd
MUTHOOTFIN.BO,Muthoot Finance Ltd
FCONSUMER.BO,Future Consumer Ltd
TRUEGREEN.BO,True Green Bio Energy Ltd
VMS.BO,VMS Industries Ltd
KARMAENG.BO,Karma Energy Ltd
DELPHIFX.BO,Delphi World Money Ltd
RUSHIL.BO,Rushil Decor Ltd
ENKEIWHEL.BO,Enkei Wheels (India) Ltd
KRIDHANINF.BO,Kridhan Infra Ltd
BGLOBAL.BO,Bharatiya Global Infomedia Ltd
INVENTURE.BO,Inventure Growth & Securities Ltd
LTF.BO,L&T Finance Ltd
YAARI.BO,Yaari Digital Integrated Services Ltd
TREEHOUSE.BO,Tree House Education & Accessories Ltd
BROOKS.BO,Brooks Laboratories Ltd
RUPA.BO,Rupa & Company Ltd
TDPOWERSYS.BO,TD Power Systems Ltd
APLLTD.BO,Alembic Pharmaceuticals Ltd
VASWANI.BO,Vaswani Industries Ltd
PGEL.BO,PG Electroplast Ltd
LESHAIND.BO,Lesha Industries Ltd
SETUINFRA.BO,Setubandhan Infrastructure Ltd
RDBRL.BO,RDB Rasayans Ltd
TIJARIA.BO,Tijaria Polypipes Ltd
ONELIFECAP.BO,Onelife Capital Advisors Ltd
FLEXITUFF.BO,Flexituff Ventures International Ltd
UEL.BO,Ujaas Energy Ltd
TRITURBINE.BO,Triveni Turbine Ltd
INDOTHAI.BO,Indo Thai Securities Ltd
ESSARSHPNG.BO,Essar Shipping Ltd
APLAPOLLO.BO,APL Apollo Tubes Ltd
GPTINFRA.BO,GPT Infraprojects Ltd
FERVENTSYN.BO,Fervent Synergies Ltd
